filename,width,height,class,xmin,ymin,xmax,ymax
fake_3654_jpg.rf.27ccdfb3b9144ce9625bbc1682d25c74.jpg,416,416,Fake,106,50,348,331
real_3537_jpg.rf.27c386e4932c56a24563503cfeff9a3a.jpg,416,416,Real,99,50,306,334
real_3313_jpg.rf.27d1ed89d78bed9b589ef8642471406a.jpg,416,416,Real,59,34,310,323
fake_1199_jpg.rf.27d9a113ba44c976c5f95440c513be4d.jpg,416,416,Fake,84,0,325,342
fake_2988_jpg.rf.27cd247857345c5bc7ab96d9eab6b303.jpg,416,416,Fake,115,117,284,327
real_1604_jpg.rf.27e5b818509d5d93d363daef8fd60281.jpg,416,416,Real,144,36,416,363
real_2659_jpg.rf.27e25951d2dd794da668d9af80ee6e9c.jpg,416,416,Real,77,47,339,331
real_913_jpg.rf.27f7f889311755c1a746d3f8b7cbdad0.jpg,416,416,Real,130,53,308,331
real_3476_jpg.rf.2802bd7424196b02f6c83ef643ca38e9.jpg,416,416,Real,81,65,323,325
fake_1389_jpg.rf.27eb105f5544082c5672794003acb899.jpg,416,416,Fake,27,0,384,363
fake_1662_jpg.rf.28041ec8d9c6e6317b0f4bc9cfec8d4e.jpg,416,416,Fake,62,0,345,321
fake_2922_jpg.rf.27fab4ef997ed4b0ede36ce31d43e3ab.jpg,416,416,Fake,113,90,351,344
fake_3025_jpg.rf.27fbba50f4b2fa84b3acc6c090a91d71.jpg,416,416,Fake,88,50,319,326
fake_820_jpg.rf.28081f41c734d457e884d6d868756e1d.jpg,416,416,Fake,99,17,340,319
real_407_jpg.rf.280b7b8e7e0f8e8cd6cb0f8b4748016f.jpg,416,416,Real,95,50,319,330
fake_3109_jpg.rf.280f88657101fdf8c4b0e45f1e107e67.jpg,416,416,Fake,79,100,297,332
real_1782_jpg.rf.2814df26fab01828cf5ea12c5488c050.jpg,416,416,Real,111,89,307,326
fake_1861_jpg.rf.2811950c5596e2a4365145fd182aebec.jpg,416,416,Fake,33,0,374,356
fake_2371_jpg.rf.28274cb80c72e1184031ba3b54e9ab99.jpg,416,416,Fake,69,13,347,341
real_2128_jpg.rf.2824993b62af4d06e2f85e4681eb5948.jpg,416,416,Real,55,47,300,308
real_2836_jpg.rf.28224d5c4e78f8d03fde2ce8b0bce963.jpg,416,416,Real,127,61,345,319
fake_821_jpg.rf.282bd1bd6bd7eec224d6f41e50fcfc0a.jpg,416,416,Fake,49,0,355,339
fake_1575_jpg.rf.283e5fcb704c4f9a6abfe48088843574.jpg,416,416,Fake,64,0,349,342
real_790_jpg.rf.282dce669eb8426bfc7f44a399fbd8ef.jpg,416,416,Real,74,51,360,345
real_3304_jpg.rf.28462a57d00bee7d20e64242fbfebb98.jpg,416,416,Real,89,72,301,274
real_1304_jpg.rf.283de02102221776e15afdcbb90f92a2.jpg,416,416,Real,63,25,329,358
fake_1798_jpg.rf.2851d462753b7deef9a93831425d6cf5.jpg,416,416,Fake,40,0,372,342
fake_3228_jpg.rf.2846aee62c2dc26c9e0799567141f148.jpg,416,416,Fake,51,29,416,416
fake_2109_jpg.rf.285210be22a6f4e349ac9ffe4af85541.jpg,416,416,Fake,93,10,310,335
fake_324-Kopya-10-_jpg.rf.285589815df89d687c76d1dc2a13e9ff.jpg,416,416,Fake,110,36,328,358
real_1205_jpg.rf.285c0b9ce89427f79782a19953bdd1ac.jpg,416,416,Real,85,47,333,357
fake_2868_jpg.rf.2857c562870388cfdad565e90694f3f1.jpg,416,416,Fake,93,65,337,352
fake_3778_jpg.rf.28593e94412548b411a5db381b76b58b.jpg,416,416,Fake,44,50,268,326
real_481_jpg.rf.285fc41b57014c9395569577fa76f49a.jpg,416,416,Real,72,21,327,327
fake_2032_jpg.rf.286671c3cbd7cae9e0ed2c98834e77c9.jpg,416,416,Fake,60,0,369,346
fake_1711_jpg.rf.285e2441119565f2745ce1649643d8e0.jpg,416,416,Fake,57,0,369,340
real_176_jpg.rf.2867348ef10de68cd187f4801e712026.jpg,416,416,Real,168,29,416,352
fake_2998_jpg.rf.286724af6d2af3ab87913a2f1acaca4e.jpg,416,416,Fake,104,86,324,313
real_3495_jpg.rf.286aec9d8628cda9311afa50d637c755.jpg,416,416,Real,100,54,327,322
real_1073_jpg.rf.28725aa9d3dc2e2e1471ab3032f10a68.jpg,416,416,Real,74,23,329,377
fake_912_jpg.rf.286ef3c51754da011db914033e2cf450.jpg,416,416,Fake,79,5,295,290
real_3437_jpg.rf.2873dbedaf49bcbc4047e1a9eba98591.jpg,416,416,Real,60,40,327,330
fake_1244_jpg.rf.2886612b4dcb920458736fd948d4284c.jpg,416,416,Fake,28,0,356,317
real_3793_jpg.rf.287cb29d489e254cf84b74681b7b49b7.jpg,416,416,Real,104,50,346,336
fake_159_jpg.rf.2895615a336e6f5a17c3b4b59670672d.jpg,416,416,Fake,46,0,371,371
fake_1310_jpg.rf.2898d8dc1e4c1667c2d98c925a9491db.jpg,416,416,Fake,0,0,316,361
real_469_jpg.rf.289ea62cee9b60f6bd12d4a517058ea3.jpg,416,416,Real,97,35,370,342
real_2688_jpg.rf.2885e21d06d80284e46ce3386c94d140.jpg,416,416,Real,92,69,300,358
real_1843_jpg.rf.28a927863da6396051874115719ece62.jpg,416,416,Real,110,31,315,364
real_3670_jpg.rf.28a3ae53fcc62adb148bfff1fc9750ca.jpg,416,416,Real,95,60,341,344
real_3608_jpg.rf.28a13e2b24fa1f362860b388f0be4d69.jpg,416,416,Real,112,77,295,315
real_1422_jpg.rf.28b2d00986650e30ce3cdb560d6ab723.jpg,416,416,Real,72,9,323,341
fake_2546_jpg.rf.28aecd86bcb8f37f7f4a72ca1ebd9cd9.jpg,416,416,Fake,73,12,333,332
fake_1765_jpg.rf.28b6334b05d651f1266e00cbffbbaa30.jpg,416,416,Fake,40,0,391,351
fake_2829_jpg.rf.28b5c5bb543b7ae737c6308815845c26.jpg,416,416,Fake,61,16,323,354
real_1324_jpg.rf.28b401458220fe560c718aa2575d50b3.jpg,416,416,Real,96,0,336,265
fake_98_jpg.rf.28b88c262db8c7eab37afd30a6f1888f.jpg,416,416,Fake,63,31,308,349
real_591_jpg.rf.28c2c49d1fddab00e575d59c0922b096.jpg,416,416,Real,84,76,329,350
fake_1961_jpg.rf.28bc2bdfc057314a9788ea5052d69038.jpg,416,416,Fake,29,13,371,338
real_1777_jpg.rf.28c3e61c68caeaad7b0b0e1c84d04f68.jpg,416,416,Real,61,0,376,331
real_7_jpg.rf.28bf2f5e50c959d69de1f307dd2cf643.jpg,416,416,Real,95,36,405,321
real_2385_jpg.rf.28c744a83b108569e1fe23fe6f55ca2c.jpg,416,416,Real,87,53,339,337
fake_3680_jpg.rf.28d9a608866c892402457915e8a1f929.jpg,416,416,Fake,124,53,339,307
real_535_jpg.rf.28dd1daf262b83d3a18095fd11cfeb1b.jpg,416,416,Real,75,64,287,366
fake_2830_jpg.rf.28e9277368c0373553dfc660487a428a.jpg,416,416,Fake,61,50,305,325
fake_651_jpg.rf.28e317c7fe19f14a8e6d0ad7a0159736.jpg,416,416,Fake,63,1,318,322
fake_3451_jpg.rf.28f67d26ff03140fec9990966cd17ce5.jpg,416,416,Fake,105,83,314,345
fake_380_jpg.rf.28ec3e92808bb76d33699a95abe3a9b7.jpg,416,416,Fake,97,64,298,325
fake_2331_jpg.rf.28f88c7b19d14b4e51d9357030435ff6.jpg,416,416,Fake,67,21,335,334
real_1548_jpg.rf.28fbed3e97af78cc41dc0795317c48aa.jpg,416,416,Real,18,0,353,329
fake_1411_jpg.rf.28ee95901660b9540f24aef5441b5a7c.jpg,416,416,Fake,46,0,361,332
fake_2847_jpg.rf.2904ee311a803bd14ce6a0484fe45b13.jpg,416,416,Fake,95,53,318,320
real_2334_jpg.rf.29085c73509edbdf304c2d92ca798b91.jpg,416,416,Real,91,55,311,337
real_753_jpg.rf.29067cbe36230543a445cda6f0252d3a.jpg,416,416,Real,105,39,284,320
real_3099_jpg.rf.2904e4362f983cebfd52df37f9f8231e.jpg,416,416,Real,48,0,375,368
fake_3735_jpg.rf.290cfe2e8bf37215d130908a9a22192e.jpg,416,416,Fake,0,0,351,322
real_659_jpg.rf.29098545f200abb7c10a5ed794e4fab9.jpg,416,416,Real,85,41,341,323
fake_3635_jpg.rf.290d73de6a0ed4b4651277e16337a99d.jpg,416,416,Fake,78,71,287,325
fake_3614_jpg.rf.2923c9e5feea23f36290969588491532.jpg,416,416,Fake,15,13,351,346
fake_232_jpg.rf.2910d0200311048c599bdc875d862e4e.jpg,416,416,Fake,52,0,348,337
real_3164_jpg.rf.29296fadb03faf40a6fdf4d34bcb315b.jpg,416,416,Real,86,54,300,307
fake_3149_jpg.rf.292833efadf101a53287fd5c6584b04d.jpg,416,416,Fake,75,29,334,320
real_2719_jpg.rf.2925c943b24484a7c351d74b0a28fbea.jpg,416,416,Real,55,8,347,343
real_1715_jpg.rf.293e0581e86159e6e9800792f0d753ab.jpg,416,416,Real,79,36,331,351
fake_136_jpg.rf.2945612176f1ae5c6aeb0622a5f515be.jpg,416,416,Fake,15,0,339,323
fake_688_jpg.rf.2940c52e59fffa41b5b5a2acf0f1c9d8.jpg,416,416,Fake,75,48,322,331
fake_480_jpg.rf.2948eba9bd2a511f31592184ca77cb64.jpg,416,416,Fake,64,0,345,330
real_2139_jpg.rf.294c641d565202786246f1e206a7b178.jpg,416,416,Real,75,0,361,346
real_2446_jpg.rf.294ecde0dfdd9c1c2a8d132571ec61b1.jpg,416,416,Real,2,15,321,361
real_3074_jpg.rf.294ed15f21e171556aa93ed982a63cc9.jpg,416,416,Real,121,59,332,323
fake_304_jpg.rf.29560a4f231a2ebbcfd0947d00947af8.jpg,416,416,Fake,118,70,321,340
real_1034_jpg.rf.295bd21f95665fd943f4c0742855db73.jpg,416,416,Real,84,84,323,305
real_2094_jpg.rf.295289787becb75440384c0444e0553a.jpg,416,416,Real,0,30,279,328
fake_3243_jpg.rf.295e66b186fdaa5ae6026df6b1079fda.jpg,416,416,Fake,117,84,329,353
real_1813_jpg.rf.29629da895a17aace8883a14beb3b445.jpg,416,416,Real,59,38,325,347
real_255_jpg.rf.296ce8320659328b29b6085cdcb1fbac.jpg,416,416,Real,75,47,328,331
fake_3540_jpg.rf.295f1fc405516ea67fb85dd52748ccb1.jpg,416,416,Fake,113,64,299,315
real_3369_jpg.rf.296c9f9c75b6f9f8812320e29f1037fc.jpg,416,416,Real,110,34,313,297
real_1407_jpg.rf.297804fb64c5094592060e0407e21c56.jpg,416,416,Real,108,81,313,335
fake_478_jpg.rf.297ad08ed0d1e822b69a0b107e47fa3f.jpg,416,416,Fake,72,0,348,331
real_178_jpg.rf.298185a75a3102b94be5759a56d86d9c.jpg,416,416,Real,34,50,328,346
real_1276_jpg.rf.29877e93956f56159c2751ac1d71c506.jpg,416,416,Real,53,12,337,328
real_2890_jpg.rf.29817d5ca35522650341b257eb37fb9f.jpg,416,416,Real,53,0,349,346
fake_3076_jpg.rf.2978947d7110a43c27610b82a5d60dd4.jpg,416,416,Fake,133,76,361,272
real_2949_jpg.rf.298f0fc57e3bb17266d912810c0f8d35.jpg,416,416,Real,96,40,346,334
real_2415_jpg.rf.298ee374b4a0aa673c0e6635a4ec3d35.jpg,416,416,Real,127,125,297,361
real_475_jpg.rf.29923c6a89db1a6686779ad744f60f4b.jpg,416,416,Real,82,47,342,358
real_122_jpg.rf.2999e6cf683f8195101bc047dce41e68.jpg,416,416,Real,95,62,310,310
real_2323_jpg.rf.2995038337ab4e06332f888d7b1f40e6.jpg,416,416,Real,40,21,320,337
real_1436_jpg.rf.299301c20a68cfe7b931300e7f270138.jpg,416,416,Real,75,11,353,357
fake_3679_jpg.rf.29adda207dab244e86c77800a39b54f8.jpg,416,416,Fake,0,17,287,354
fake_3096_jpg.rf.29a3cff2c24ed2c10fc25cd6e4bdab31.jpg,416,416,Fake,91,62,312,333
real_1092_jpg.rf.29b52acf4222f404b55e44f87f093d99.jpg,416,416,Real,94,57,342,357
fake_2378_jpg.rf.29c383b468e4b1b08e97f8f9272f2dda.jpg,416,416,Fake,7,0,320,350
fake_3646_jpg.rf.29b80fe73fb3f58af313f90c3b09147a.jpg,416,416,Fake,131,92,303,325
fake_1412_jpg.rf.29b041a4157ae7b65d76820c038aca99.jpg,416,416,Fake,20,0,344,288
real_1546_jpg.rf.29cb640ad7d71ba91b4bc5e6bc5f5dcf.jpg,416,416,Real,113,73,318,349
fake_2371_jpg.rf.29d5d9931ce0df343d09447494384392.jpg,416,416,Fake,84,24,336,331
fake_2582_jpg.rf.29e24b463848d3d97b1c17eb7618a421.jpg,416,416,Fake,57,0,401,339
real_3410_jpg.rf.29e3bba5fb947c839ec8cb267d137a15.jpg,416,416,Real,110,44,304,301
fake_2879_jpg.rf.29d8aef4480f80d16a1044449cc9a22f.jpg,416,416,Fake,91,25,335,323
real_231_jpg.rf.29eca10d025163322acb98c0eecef6a2.jpg,416,416,Real,71,28,344,358
fake_962_jpg.rf.29e7329374ac80ac3181e19dcbf7952f.jpg,416,416,Fake,103,14,331,338
fake_1093_jpg.rf.29ff769dbc1763b0832b0546c68d7dbe.jpg,416,416,Fake,26,0,354,318
fake_912_jpg.rf.29d097998c0ebab8e9a15e8e56354028.jpg,416,416,Fake,102,13,287,277
real_453_jpg.rf.2a026b34844b6cc3bfefe984923033bf.jpg,416,416,Real,93,51,316,289
fake_783_jpg.rf.2a0f9a9ac69ed3cf368665a9f39e002b.jpg,416,416,Fake,66,11,318,328
fake_2677_jpg.rf.2a04831eebf23ec50ef9e8444135ae02.jpg,416,416,Fake,0,0,416,416
fake_2219_jpg.rf.2a25c2033a2a81e77f8a61f638587faa.jpg,416,416,Fake,72,48,352,336
real_2019_jpg.rf.2a1bb6bc5500ca1200433965db85427b.jpg,416,416,Real,66,0,356,327
real_2494_jpg.rf.2a26de90231856654ea038f7b0a94630.jpg,416,416,Real,108,20,330,269
real_1096_jpg.rf.2a383c30f59aed3554be35cfccef966b.jpg,416,416,Real,69,0,330,302
fake_2197_jpg.rf.2a26d3cd44fca7a52c4590ebd5b4ac2d.jpg,416,416,Fake,50,0,351,363
fake_3486_jpg.rf.2a340b300f6442a84f9c4adf25694897.jpg,416,416,Fake,88,46,323,306
real_2486_jpg.rf.2a3488207e839c73fce6ef163fd79937.jpg,416,416,Real,103,44,305,345
fake_143_jpg.rf.2a2ee3815aaeb222987b0391d68cfbec.jpg,416,416,Fake,74,17,331,307
fake_1360_jpg.rf.2a401528c39d1c5218261bd64b6476fc.jpg,416,416,Fake,57,0,373,325
real_3796_jpg.rf.2a462531d2f6b62bdfbf347e3e7f7e8f.jpg,416,416,Real,69,38,308,341
real_121_jpg.rf.2a47097a09b6ffaa2fe06f46c42ef98b.jpg,416,416,Real,124,31,295,338
fake_3470_jpg.rf.2a423b5eef78e07047254c30430fcad0.jpg,416,416,Fake,76,43,308,329
fake_2647_jpg.rf.2a464d0a1e266a33f10b3d995d5776ec.jpg,416,416,Fake,56,0,317,314
fake_2614_jpg.rf.2a4ef0f31970e593fecf394b2e9f4ff8.jpg,416,416,Fake,42,0,359,332
fake_1638_jpg.rf.2a525ac9d1992dc238a3d0e9a43707bf.jpg,416,416,Fake,44,0,337,323
real_281_jpg.rf.2a516d39b732d1130823d8dc90693326.jpg,416,416,Real,109,49,302,334
fake_2418_jpg.rf.2a577fa3c5b3ffee146ec1ffac25a7a9.jpg,416,416,Fake,84,0,338,323
real_3211_jpg.rf.2a497012833c5937ba953499b11d23c3.jpg,416,416,Real,91,81,326,333
real_2164_jpg.rf.2a59a125f1cb0b1c8df2f517cff7bbe4.jpg,416,416,Real,99,17,327,293
fake_377_jpg.rf.2a5d43a58f7133db4dbeeabdaaa2fa58.jpg,416,416,Fake,101,80,298,313
fake_3552_jpg.rf.2a6bd01a2d974baa4b146c049ffc673e.jpg,416,416,Fake,90,36,314,312
real_2888_jpg.rf.2a5a9fd66defd2400b2a28e37b283b70.jpg,416,416,Real,100,12,339,346
fake_1177_jpg.rf.2a7786f991bc28d56d1be98157c92bc8.jpg,416,416,Fake,71,0,347,336
real_1611_jpg.rf.2a6d2bebb7028d69331435c332d5a60a.jpg,416,416,Real,84,50,341,339
real_686_jpg.rf.2a7bb613807b3fdb90f1d7106ef8313a.jpg,416,416,Real,129,77,312,306
real_3779_jpg.rf.2a64fd58aaa0fa61cc46c05e7df0da64.jpg,416,416,Real,110,58,311,314
fake_3741_jpg.rf.2a79c02723692411502d78def656adec.jpg,416,416,Fake,111,89,296,310
fake_3773_jpg.rf.2a87ab80dde0e6cd1d3e153d54e4daaa.jpg,416,416,Fake,142,53,317,319
real_1406_jpg.rf.2a79923af56acb2db3bbf70c67fc87b3.jpg,416,416,Real,139,97,300,318
fake_1697_jpg.rf.2a8d0c4fe194894ad97b36049f660b37.jpg,416,416,Fake,46,0,395,322
fake_2445_jpg.rf.2a831c91b14bb7b425492f6ebd2f8dd3.jpg,416,416,Fake,63,0,331,311
real_2401_jpg.rf.2a930ddfd371e347a3f1293deae12ddb.jpg,416,416,Real,108,61,372,337
fake_2887_jpg.rf.2a9dc7aa7c5d4be57b9645953902a210.jpg,416,416,Fake,41,11,342,328
real_678_jpg.rf.2aadf5fa8a89d6f4c434a547f6b5d388.jpg,416,416,Real,63,65,328,416
fake_626_jpg.rf.2ab0678a5e3fa9b9ff113f55a6c6868c.jpg,416,416,Fake,63,16,330,293
fake_775_jpg.rf.2ab4070597777742d6bbc8ae7a0e60a5.jpg,416,416,Fake,72,17,330,330
real_2127_jpg.rf.2aa80eccc76285352f0f41b686706efd.jpg,416,416,Real,82,56,353,337
real_2408_jpg.rf.2ab2757448a4e0442b4e752de3d8fb2d.jpg,416,416,Real,88,36,315,320
real_3792_jpg.rf.2ac17657ac0c3dc6f0ea3dbcefe8c4f6.jpg,416,416,Real,61,35,344,329
fake_3738_jpg.rf.2abd825d5245737e19a645b7528a25e4.jpg,416,416,Fake,69,9,322,329
real_219_jpg.rf.2abbc23bf0952674c0103bcd94b9aae1.jpg,416,416,Real,59,30,333,336
real_108_jpg.rf.2ac3676040ff494621a958fc06735dba.jpg,416,416,Real,48,13,342,354
real_3689_jpg.rf.2ac21bc07ff92d97ef80715718d1e0fa.jpg,416,416,Real,69,3,339,363
fake_79_jpg.rf.2ad312e9b3c0a6bb0a5ded768b83f84e.jpg,416,416,Fake,103,77,305,318
fake_2701_jpg.rf.2ade4580a2133eadd0f9e16a18eb2a81.jpg,416,416,Fake,102,42,309,331
fake_1125_jpg.rf.2ae4c026b52204230aaeb340c0a9bd65.jpg,416,416,Fake,68,0,365,342
fake_460_jpg.rf.2ade25d9079dd9b3f9ebdcb95e403c31.jpg,416,416,Fake,52,0,322,314
real_631_jpg.rf.2af59a1357fe0ed1597ff8f740999e6f.jpg,416,416,Real,75,53,307,316
real_2712_jpg.rf.2af8ae7b49d7b1eb4ed2d741c0440836.jpg,416,416,Real,62,7,329,312
fake_496_jpg.rf.2ae848447c136dcbac21334ae57bf92a.jpg,416,416,Fake,70,24,334,315
real_917_jpg.rf.2afbb0812b2309de9bb1193e9029a29b.jpg,416,416,Real,105,9,316,278
real_185_jpg.rf.2afa6bf6c9b9bd031777d86f45ffcbcc.jpg,416,416,Real,94,52,323,312
fake_1135_jpg.rf.2b19be7b82f0f612774a2573c825fcaf.jpg,416,416,Fake,54,0,341,301
real_2142_jpg.rf.2b1e9ee9dd04be7af2513c7a3da9d181.jpg,416,416,Real,89,37,340,352
fake_676_jpg.rf.2b16854fe22a8fda04a5a280471722c9.jpg,416,416,Fake,58,0,333,334
fake_912_jpg.rf.2b1c69e26fd598d75aff8389670e6f67.jpg,416,416,Fake,76,4,296,292
fake_1173_jpg.rf.2b1911225178931372d37d74e6ecbb14.jpg,416,416,Fake,94,1,416,363
fake_527_jpg.rf.2b2a5904ee65facbd22c111a0783193b.jpg,416,416,Fake,0,0,314,312
real_1859_jpg.rf.2b2573dd15eb19fd3c2c7fdf5669b6e9.jpg,416,416,Real,93,32,345,396
real_2592_jpg.rf.2b23d5a9737515c0f8f9411ddd791ed2.jpg,416,416,Real,49,179,252,416
fake_164_jpg.rf.2b27fd1866a3dedf8a599772ca60b508.jpg,416,416,Fake,50,2,352,314
real_2137_jpg.rf.2b34745ad9b111078cdfc12ac548e048.jpg,416,416,Real,95,34,359,307
real_2547-Kopya-10-_jpg.rf.2b2bbd06accffe4677ca7371b3e8cd2c.jpg,416,416,Real,108,72,301,336
fake_3572_jpg.rf.2b3a53c8609e58b3656890b512890b7f.jpg,416,416,Fake,93,37,297,337
real_2011_jpg.rf.2b39f02133e6b4a1de6d376aad760406.jpg,416,416,Real,95,93,299,317
real_652_jpg.rf.2b3d7b873b205f3b05f86b977ee6e989.jpg,416,416,Real,75,45,341,355
real_3027_jpg.rf.2b3ea2b1dfda54640daace7eedc2af79.jpg,416,416,Real,93,63,351,334
real_2719_jpg.rf.2b442efecfbc0bb9b54135faca3ca833.jpg,416,416,Real,67,22,328,331
real_2926_jpg.rf.2b3f3f27fd24e33c4c19850caf0aef43.jpg,416,416,Real,100,69,323,347
real_3193_jpg.rf.2b468bab9e2fbbcbcf2ef0e2bcd5eb6c.jpg,416,416,Real,80,82,329,328
fake_3663_jpg.rf.2b45fbec6c9501db7ccdc109da918413.jpg,416,416,Fake,97,96,311,313
fake_3661_jpg.rf.2b4c752804ab00936431e1f40145c08a.jpg,416,416,Fake,81,62,337,309
real_3538_jpg.rf.2b3dbeba7fc5d38675396099984cbc62.jpg,416,416,Real,101,30,305,295
real_928_jpg.rf.2b4d825ed34989244004466b28feba0f.jpg,416,416,Real,80,33,336,341
fake_1962_jpg.rf.2b52e22a1900b550d3cb238291189ff8.jpg,416,416,Fake,92,0,320,332
real_3163_jpg.rf.2b5b7c01ee20b9a526d4a9f7973fbd0e.jpg,416,416,Real,108,72,309,321
real_3257_jpg.rf.2b5f62e88ffb9f415215b4959663c892.jpg,416,416,Real,67,25,340,346
fake_109_jpg.rf.2b5fc10dea164e51a1a8604049894098.jpg,416,416,Fake,69,0,330,361
real_3001_jpg.rf.2b4ecac928b2e3e3b4ea310fa08ccc7b.jpg,416,416,Real,0,67,301,369
fake_2450_jpg.rf.2b6c7d0bc4209ba4771760d2d3ba4b35.jpg,416,416,Fake,65,0,335,342
fake_90_jpg.rf.2b629f9f5eb363bfa200f20df03c98d2.jpg,416,416,Fake,0,0,247,286
fake_2428_jpg.rf.2b715619f7d151cb4b5b11e917c5095d.jpg,416,416,Fake,95,9,310,371
fake_1187_jpg.rf.2b72c89e09002c400f66114a02b47e5b.jpg,416,416,Fake,0,0,350,360
fake_3293_jpg.rf.2b812bcb5f15901bbd6f0d1486fe86a3.jpg,416,416,Fake,110,60,307,317
fake_398_jpg.rf.2b8d4799f7578bfcf6581e0b6cafedbb.jpg,416,416,Fake,80,4,351,310
fake_2800-Kopya-10-_jpg.rf.2b7b592fdc29c0a9e8eadf71f5af9bdb.jpg,416,416,Fake,97,101,286,255
real_2487_jpg.rf.2b91601844b0bd8383bae7206d1e3cfc.jpg,416,416,Real,79,3,332,302
fake_1517_jpg.rf.2b921fca578608f665b434ea58c75387.jpg,416,416,Fake,23,0,371,369
real_1609_jpg.rf.2ba97177a6aa77c109e6e8e294afbb77.jpg,416,416,Real,94,68,323,330
real_3775_jpg.rf.2bac8b12906f88c903bc2b68cfa21871.jpg,416,416,Real,98,62,312,332
real_1666_jpg.rf.2b925a276d79406b1144e33e2c436684.jpg,416,416,Real,104,63,327,339
real_3689_jpg.rf.2bc979e3dc78c28a152d6b56cf1240e2.jpg,416,416,Real,53,0,359,376
real_3581_jpg.rf.2bb8237fde0d0e5d7b51fbc711dc50d9.jpg,416,416,Real,100,43,326,311
fake_30_jpg.rf.2bcc920d53a54997f9cf381121b30f0a.jpg,416,416,Fake,96,47,351,334
fake_1932_jpg.rf.2bdfd0c451417d555fbb6872dd22b09f.jpg,416,416,Fake,21,0,383,349
fake_2982_jpg.rf.2becb4a2431e43fc50f7a890107bd6b8.jpg,416,416,Fake,78,68,319,333
real_1632_jpg.rf.2bd04ff761740046139531426798ee81.jpg,416,416,Real,51,36,357,369
real_303_jpg.rf.2bf2195065d5e282d16fa637c725e92f.jpg,416,416,Real,70,18,336,346
real_1545_jpg.rf.2bff20ce453b72a4cd87eb0ea0e15152.jpg,416,416,Real,83,25,307,337
real_3052_jpg.rf.2bf879b6591de86aa0848c4c78f55d45.jpg,416,416,Real,78,0,324,296
fake_446_jpg.rf.2c07c6f9514516e0a1f8778de6eedaca.jpg,416,416,Fake,0,20,303,325
real_273_jpg.rf.2c03b27dcde8324de6bea47bc220ce2d.jpg,416,416,Real,62,6,340,359
real_3555_jpg.rf.2bf1da26c1986455b0fc670f4dacb848.jpg,416,416,Real,103,17,334,344
fake_3637_jpg.rf.2bfbd114c0a1d2b044d72213d2dca4f0.jpg,416,416,Fake,112,69,343,329
fake_942_jpg.rf.2c08147c300515fca7f64e6dec29db02.jpg,416,416,Fake,71,5,317,350
real_3599_jpg.rf.2bffd64ad88709ac85fdc49a568ddb36.jpg,416,416,Real,149,104,257,265
fake_959_jpg.rf.2c0bcffccee81f67ebb01c93c2c1ea28.jpg,416,416,Fake,63,0,333,349
fake_3629_jpg.rf.2c14c8e450236ed6170388de74e5d92b.jpg,416,416,Fake,95,55,306,322
real_770_jpg.rf.2c1918cac2f73aa6161ed6082fd7ba89.jpg,416,416,Real,73,58,317,357
real_338_jpg.rf.2c152d524acc6c5e55f19fa73c694d31.jpg,416,416,Real,68,56,280,348
fake_3072_jpg.rf.2c1daaf0ed87ae4582303cb5fc99bc9e.jpg,416,416,Fake,87,85,299,322
fake_3387_jpg.rf.2c231707cad162a2bbbb9834c9ec96fe.jpg,416,416,Fake,83,80,308,326
fake_2897_jpg.rf.2c27c45e08d9f6d106fbf472339a160f.jpg,416,416,Fake,99,47,324,345
fake_858_jpg.rf.2c2727a93f2e31c68c665e547080b965.jpg,416,416,Fake,79,0,333,324
real_2149_jpg.rf.2c3658142af06987ee9b4f5e92979239.jpg,416,416,Real,35,7,363,314
fake_1925_jpg.rf.2c3371da384a5631686efcaa36b7ecfc.jpg,416,416,Fake,34,33,330,344
fake_1166_jpg.rf.2c2a703a8113d8846b2d658e79b82891.jpg,416,416,Fake,0,0,331,360
fake_151_jpg.rf.2c43ee651ec976b85393531c51472f29.jpg,416,416,Fake,56,0,359,306
real_3433_jpg.rf.2c3e7aa14f19bb7d7a83bef0f1934493.jpg,416,416,Real,52,41,338,346
fake_2107_jpg.rf.2c36aa99d2159be060cc3aebffe5e592.jpg,416,416,Fake,46,0,353,365
fake_583_jpg.rf.2c4b8eb5011c1785f0b47bdaa82418f5.jpg,416,416,Fake,51,23,380,346
fake_2633_jpg.rf.2c49d5e211fe6856d71d76cc3d066794.jpg,416,416,Fake,75,0,366,353
real_2352_jpg.rf.2c546768605b6eb936979e4480d014aa.jpg,416,416,Real,0,12,308,339
fake_2876_jpg.rf.2c7596c957e190a952f800c74a2ea559.jpg,416,416,Fake,37,0,362,324
real_2211_jpg.rf.2c6fd252ac4ce8713b4827e0501f8b8e.jpg,416,416,Real,86,45,332,330
real_682_jpg.rf.2c5140adac3b57ee92fd2a4312a52a6d.jpg,416,416,Real,78,44,313,324
fake_3314_jpg.rf.2c7ac9fdf077ddd0928994fe165dcae7.jpg,416,416,Fake,119,69,314,349
fake_1058_jpg.rf.2c7a8eae600069f3bdc58a1f46210b59.jpg,416,416,Fake,26,0,358,322
real_869_jpg.rf.2c7ca655a755bbe26405ebfb89ed085b.jpg,416,416,Real,58,0,355,345
real_1122_jpg.rf.2c8af40d65f7780c2a70cd0e00e5dce5.jpg,416,416,Real,117,65,266,296
real_274_jpg.rf.2c8e31de07d66f46c77cb89d559b47ea.jpg,416,416,Real,13,0,416,416
